Sample	SeqClass	NumIssues	ClassLength	IssueLength	IssueType
HG00621	UNASSIGNED	0	180	0	ERRBASE
HG00621	XDR	34	8668462	2079	ERRBASE
HG00621	XTR	12	3401162	1004	ERRBASE
HG00642	AMPL	17	9718067	726	ERRBASE
HG00642	CEN-DYZ3	0	393144	0	ERRBASE
HG00642	DYZ19	0	402054	0	ERRBASE
HG00642	HET	0	10402428	0	ERRBASE
HG00642	OTHER	1	375971	36	ERRBASE
HG00642	PAR1	141	2450665	8544	ERRBASE
HG00642	PAR2	2	331144	100	ERRBASE
HG00642	SAT	3	2051505	149	ERRBASE
HG00642	TEL	0	17838	0	ERRBASE
HG00642	UNASSIGNED	0	416	0	ERRBASE
HG00642	XDR	24	8668519	2059	ERRBASE
HG00642	XTR	9	3403258	657	ERRBASE
HG00658	AMPL	89	8963188	5896	ERRBASE
HG00658	CEN-DYZ3	0	991581	0	ERRBASE
HG00658	DYZ19	0	340054	0	ERRBASE
HG00658	HET	77	27039215	7101	ERRBASE
HG00658	OTHER	1	375947	35	ERRBASE
HG00658	PAR1	98	2457695	6162	ERRBASE
HG00658	PAR2	1	331181	37	ERRBASE
HG00658	SAT	5	1918408	337	ERRBASE
HG00658	TEL	0	15589	0	ERRBASE
HG00658	UNASSIGNED	0	180	0	ERRBASE
HG00658	XDR	25	8668533	2409	ERRBASE
HG00658	XTR	12	3385187	1526	ERRBASE
HG00673	AMPL	59	8196062	4090	ERRBASE
HG00673	CEN-DYZ3	0	997368	0	ERRBASE
HG00673	DYZ19	0	346916	0	ERRBASE
HG00673	HET	5	22126959	1087	ERRBASE
HG00673	OTHER	1	375948	32	ERRBASE
HG00673	PAR1	136	2454700	8772	ERRBASE
HG00673	PAR2	1	331080	36	ERRBASE
HG00673	SAT	11	1906081	602	ERRBASE
HG00673	TEL	0	15709	0	ERRBASE
HG00673	UNASSIGNED	0	180	0	ERRBASE
HG00673	XDR	31	8668546	2163	ERRBASE
HG00673	XTR	13	3385215	1116	ERRBASE
HG00706	AMPL	34	9903022	1712	ERRBASE
HG00706	CEN-DYZ3	0	927947	0	ERRBASE
HG00706	DYZ19	0	347041	0	ERRBASE
HG00706	HET	17	25063967	1109	ERRBASE
HG00706	OTHER	2	375948	72	ERRBASE
HG00706	PAR1	150	2415054	10645	ERRBASE
HG00706	PAR2	1	331084	133	ERRBASE
HG00706	SAT	21	1918449	1221	ERRBASE
HG00706	TEL	0	13919	0	ERRBASE
HG00706	UNASSIGNED	0	180	0	ERRBASE
HG00706	XDR	35	8668576	2542	ERRBASE
HG00706	XTR	11	3385223	1003	ERRBASE
HG00738	AMPL	42	9663653	2249	ERRBASE
HG00738	CEN-DYZ3	0	306537	0	ERRBASE
HG00738	DYZ19	0	397952	0	ERRBASE
HG00738	HET	1	24422124	221	ERRBASE
HG00738	OTHER	1	375959	43	ERRBASE
HG00738	PAR1	103	2649156	7364	ERRBASE
HG00738	PAR2	3	331144	141	ERRBASE
HG00738	SAT	15	2092706	823	ERRBASE
HG00738	TEL	0	25889	0	ERRBASE
HG00738	UNASSIGNED	0	416	0	ERRBASE
HG00738	XDR	30	8668615	2636	ERRBASE
HG00738	XTR	14	3403227	1192	ERRBASE
HG01074	AMPL	17	9967645	740	ERRBASE
HG01074	CEN-DYZ3	0	798743	0	ERRBASE
HG01074	DYZ19	1	280579	47	ERRBASE
HG01074	HET	6	23568762	338	ERRBASE
HG01074	OTHER	3	375965	104	ERRBASE
HG01074	PAR1	86	2417433	4846	ERRBASE
HG01074	PAR2	3	331167	113	ERRBASE
HG01074	SAT	7	2044976	457	ERRBASE
HG01074	TEL	0	18893	0	ERRBASE
HG01074	UNASSIGNED	0	180	0	ERRBASE
HG01074	XDR	36	8668993	2545	ERRBASE
HG01074	XTR	12	3387275	991	ERRBASE
HG01099	AMPL	8	8322321	376	ERRBASE
HG01099	CEN-DYZ3	0	1425372	0	ERRBASE
HG01099	DYZ19	0	347333	0	ERRBASE
HG01099	HET	4	20241784	219	ERRBASE
HG01099	OTHER	3	375949	98	ERRBASE
HG01099	PAR1	97	2420270	6360	ERRBASE
HG01099	PAR2	5	331822	208	ERRBASE
HG01099	SAT	8	2049008	529	ERRBASE
HG01099	TEL	0	23766	0	ERRBASE
HG01099	UNASSIGNED	0	180	0	ERRBASE
HG01099	XDR	24	8818055	1931	ERRBASE
HG01099	XTR	10	3387349	802	ERRBASE
HG01106	AMPL	24	9761635	1128	ERRBASE
HG01106	CEN-DYZ3	0	722049	0	ERRBASE
HG01106	DYZ19	0	277800	0	ERRBASE
HG01106	HET	1	37351076	42	ERRBASE
HG01106	OTHER	1	375973	32	ERRBASE
HG01106	PAR1	133	2521854	8783	ERRBASE
HG01106	PAR2	2	331115	130	ERRBASE
HG01106	SAT	6	2106356	574	ERRBASE
HG01106	TEL	0	21182	0	ERRBASE
HG01106	UNASSIGNED	0	180	0	ERRBASE
HG01106	XDR	30	8668972	2198	ERRBASE
HG01106	XTR	10	3403159	1497	ERRBASE
HG01109	AMPL	31	9969468	1403	ERRBASE
HG01109	CEN-DYZ3	0	890203	0	ERRBASE
HG01109	DYZ19	0	291053	0	ERRBASE
HG01109	HET	42	20944722	2341	ERRBASE
HG01109	OTHER	0	375980	0	ERRBASE
HG01109	PAR1	224	2413061	14525	ERRBASE
HG01109	PAR2	3	331267	165	ERRBASE
HG01109	SAT	8	2043581	387	ERRBASE
HG01109	TEL	0	14200	0	ERRBASE
HG01109	UNASSIGNED	0	180	0	ERRBASE
HG01109	XDR	33	8668985	2288	ERRBASE
HG01109	XTR	25	3387291	1512	ERRBASE
HG01167	AMPL	22	9746588	888	ERRBASE
HG01167	CEN-DYZ3	0	990123	0	ERRBASE
HG01167	DYZ19	0	278967	0	ERRBASE
HG01167	HET	10	33322471	854	ERRBASE
HG01167	OTHER	0	375997	0	ERRBASE
HG01167	PAR1	98	2438979	6561	ERRBASE
HG01167	PAR2	0	331080	0	ERRBASE
HG01167	SAT	2	2060972	80	ERRBASE
HG01167	TEL	0	6361	0	ERRBASE
HG01167	UNASSIGNED	0	180	0	ERRBASE
HG01167	XDR	12	8668297	1631	ERRBASE
HG01167	XTR	7	3387433	865	ERRBASE
HG01192	AMPL	23	9655236	1083	ERRBASE
HG01192	CEN-DYZ3	0	545580	0	ERRBASE
HG01192	DYZ19	0	332287	0	ERRBASE
HG01192	HET	15	16299144	885	ERRBASE
HG01192	OTHER	2	375970	68	ERRBASE
HG01192	PAR1	1247	2396597	171588	ERRBASE
HG01192	PAR2	2	331162	69	ERRBASE
HG01192	SAT	16	1946061	984	ERRBASE
HG01192	TEL	0	15160	0	ERRBASE
HG01192	UNASSIGNED	1	296306	32	ERRBASE
HG01192	XDR	46	8668242	3444	ERRBASE
HG01192	XTR	13	3387494	1262	ERRBASE
HG01243	AMPL	154	9092474	10744	ERRBASE
HG01243	CEN-DYZ3	0	320326	0	ERRBASE
HG01243	DYZ19	1	397577	31	ERRBASE
HG01243	HET	4	15483899	169	ERRBASE
HG01243	OTHER	2	375935	75	ERRBASE
HG01243	PAR1	222	2554003	16850	ERRBASE
HG01243	PAR2	3	331287	250	ERRBASE
HG01243	SAT	18	2068496	1005	ERRBASE
HG01243	TEL	0	18882	0	ERRBASE
HG01243	UNASSIGNED	0	300416	0	ERRBASE
HG01243	XDR	51	8668670	2774	ERRBASE
HG01243	XTR	17	3403232	1224	ERRBASE
HG01252	AMPL	12	9839088	453	ERRBASE
HG01252	CEN-DYZ3	0	1059528	0	ERRBASE
HG01252	DYZ19	0	321717	0	ERRBASE
HG01252	HET	4	27830886	264	ERRBASE
HG01252	OTHER	1	375975	31	ERRBASE
HG01252	PAR1	109	2437456	6664	ERRBASE
HG01252	PAR2	3	552581	140	ERRBASE
HG01252	SAT	8	2083146	485	ERRBASE
HG01252	TEL	0	14219	0	ERRBASE
HG01252	UNASSIGNED	0	180	0	ERRBASE
HG01252	XDR	38	8655316	2944	ERRBASE
HG01252	XTR	11	3403257	1061	ERRBASE
HG01255	AMPL	21	10160062	954	ERRBASE
HG01255	CEN-DYZ3	0	739319	0	ERRBASE
HG01255	DYZ19	0	259998	0	ERRBASE
HG01255	HET	1	22635443	35	ERRBASE
HG01255	OTHER	0	375987	0	ERRBASE
HG01255	PAR1	120	2440061	7229	ERRBASE
HG01255	PAR2	1	331162	50	ERRBASE
HG01255	SAT	17	1863167	759	ERRBASE
HG01255	TEL	0	32474	0	ERRBASE
HG01255	UNASSIGNED	0	180	0	ERRBASE
HG01255	XDR	31	8666988	2721	ERRBASE
HG01255	XTR	14	3387433	1020	ERRBASE
HG01258	AMPL	19	10307070	937	ERRBASE
HG01258	CEN-DYZ3	0	739319	0	ERRBASE
HG01258	DYZ19	2	259998	70	ERRBASE
HG01258	HET	6	22757190	464	ERRBASE
HG01258	OTHER	0	375985	0	ERRBASE
HG01258	PAR1	190	2408021	13296	ERRBASE
HG01258	PAR2	2	331330	115	ERRBASE
HG01258	SAT	9	1863185	528	ERRBASE
HG01258	TEL	0	10334	0	ERRBASE
HG01258	UNASSIGNED	0	180	0	ERRBASE
HG01258	XDR	36	8666986	2433	ERRBASE
HG01258	XTR	15	3387440	1898	ERRBASE
HG01261	AMPL	68	9384473	4792	ERRBASE
HG01261	CEN-DYZ3	0	300756	0	ERRBASE
HG01261	DYZ19	0	411326	0	ERRBASE
HG01261	HET	1	24793029	56	ERRBASE
HG01261	OTHER	1	375946	31	ERRBASE
HG01261	PAR1	532	2512002	55370	ERRBASE
HG01261	PAR2	1	331109	34	ERRBASE
HG01261	SAT	7	2043229	334	ERRBASE
HG01261	TEL	0	15201	0	ERRBASE
HG01261	UNASSIGNED	0	416	0	ERRBASE
HG01261	XDR	37	8668570	3050	ERRBASE
HG01261	XTR	17	3403213	1254	ERRBASE
HG01358	AMPL	47	9578946	2679	ERRBASE
HG01358	CEN-DYZ3	0	312326	0	ERRBASE
HG01358	DYZ19	0	406085	0	ERRBASE
HG01358	HET	22	24804633	1389	ERRBASE
HG01358	OTHER	1	375954	34	ERRBASE
HG01358	PAR1	198	2447377	12580	ERRBASE
HG01358	PAR2	1	331107	36	ERRBASE
HG01358	SAT	15	2057556	737	ERRBASE
HG01358	TEL	0	6148	0	ERRBASE
HG01358	UNASSIGNED	0	416	0	ERRBASE
HG01358	XDR	27	8668519	2063	ERRBASE
HG01358	XTR	12	3403254	821	ERRBASE
HG01433	AMPL	20	7535172	966	ERRBASE
HG01433	CEN-DYZ3	0	974104	0	ERRBASE
HG01433	DYZ19	0	263752	0	ERRBASE
HG01433	HET	18	38328082	1014	ERRBASE
HG01433	OTHER	0	376010	0	ERRBASE
HG01433	PAR1	220	2486817	15964	ERRBASE
HG01433	PAR2	8	341378	462	ERRBASE
HG01433	SAT	10	1967183	520	ERRBASE
HG01433	TEL	0	8073	0	ERRBASE
HG01433	UNASSIGNED	0	180	0	ERRBASE
HG01433	XDR	25	8667042	2527	ERRBASE
HG01433	XTR	12	3387414	1129	ERRBASE
HG01530	AMPL	19	9913425	820	ERRBASE
HG01530	CEN-DYZ3	0	538952	0	ERRBASE
HG01530	DYZ19	0	323172	0	ERRBASE
HG01530	HET	1	19760995	33	ERRBASE
HG01530	OTHER	2	375971	73	ERRBASE
HG01530	PAR1	132	2429653	8692	ERRBASE
HG01530	PAR2	2	331141	74	ERRBASE
HG01530	SAT	5	2051127	388	ERRBASE
HG01530	TEL	0	12815	0	ERRBASE
HG01530	UNASSIGNED	0	296296	0	ERRBASE
HG01530	XDR	36	8668273	3044	ERRBASE
HG01530	XTR	11	3387436	1021	ERRBASE
HG01928	AMPL	14	9764621	571	ERRBASE
HG01928	CEN-DYZ3	0	1117015	0	ERRBASE
HG01928	DYZ19	0	352562	0	ERRBASE
HG01928	HET	1	23795478	56	ERRBASE
HG01928	OTHER	2	375969	65	ERRBASE
HG01928	PAR1	87	2436859	5834	ERRBASE
HG01928	PAR2	0	331303	0	ERRBASE
HG01928	SAT	9	2022470	454	ERRBASE
HG01928	TEL	0	28965	0	ERRBASE
HG01928	UNASSIGNED	0	416	0	ERRBASE
HG01928	XDR	15	8668460	1804	ERRBASE
HG01928	XTR	9	3403025	978	ERRBASE
HG01934	AMPL	15	9838622	688	ERRBASE
HG01934	CEN-DYZ3	0	341255	0	ERRBASE
HG01934	DYZ19	0	409935	0	ERRBASE
HG01934	HET	6	24135470	482	ERRBASE
HG01934	OTHER	0	375947	0	ERRBASE
HG01934	PAR1	166	2448578	11848	ERRBASE
HG01934	PAR2	1	331133	81	ERRBASE
HG01934	SAT	7	2048747	454	ERRBASE
HG01934	TEL	0	29887	0	ERRBASE
HG01934	UNASSIGNED	0	416	0	ERRBASE
HG01934	XDR	24	8668662	1478	ERRBASE
HG01934	XTR	11	3403252	992	ERRBASE
HG01943	AMPL	9	9847462	373	ERRBASE
HG01943	CEN-DYZ3	0	423092	0	ERRBASE
HG01943	DYZ19	0	397585	0	ERRBASE
HG01943	HET	4	24488253	536	ERRBASE
HG01943	OTHER	1	375952	49	ERRBASE
HG01943	PAR1	113	2434509	7222	ERRBASE
HG01943	PAR2	2	332054	79	ERRBASE
HG01943	SAT	7	2080155	504	ERRBASE
HG01943	TEL	0	23383	0	ERRBASE
HG01943	UNASSIGNED	0	416	0	ERRBASE
HG01943	XDR	34	8668564	2874	ERRBASE
HG01943	XTR	7	3403239	869	ERRBASE
HG01952	AMPL	19	9796529	805	ERRBASE
HG01952	CEN-DYZ3	1	1165386	33	ERRBASE
HG01952	DYZ19	0	428244	0	ERRBASE
HG01952	HET	0	22719412	0	ERRBASE
HG01952	OTHER	4	375970	211	ERRBASE
HG01952	PAR1	244	2455993	23755	ERRBASE
HG01952	PAR2	1	331215	54	ERRBASE
HG01952	SAT	10	2037987	630	ERRBASE
HG01952	TEL	0	14846	0	ERRBASE
HG01952	UNASSIGNED	0	416	0	ERRBASE
HG01952	XDR	36	8668482	1599	ERRBASE
HG01952	XTR	9	3403082	487	ERRBASE
HG02015	AMPL	112	8617802	10074	ERRBASE
HG02015	CEN-DYZ3	26	726157	1883	ERRBASE
HG02015	DYZ19	0	368720	0	ERRBASE
HG02015	HET	26	11518502	2433	ERRBASE
HG02015	OTHER	1	375988	41	ERRBASE
HG02015	PAR1	147	2447887	11673	ERRBASE
HG02015	PAR2	5	332805	151	ERRBASE
HG02015	SAT	7	2139519	722	ERRBASE
HG02015	TEL	0	19569	0	ERRBASE
HG02015	UNASSIGNED	0	416	0	ERRBASE
HG02015	XDR	20	8668715	846	ERRBASE
HG02015	XTR	9	3403202	443	ERRBASE
HG02027	AMPL	18	9707899	857	ERRBASE
HG02027	CEN-DYZ3	0	783029	0	ERRBASE
HG02027	DYZ19	0	278234	0	ERRBASE
HG02027	HET	3	39721912	213	ERRBASE
HG02027	OTHER	0	376011	0	ERRBASE
HG02027	PAR1	187	2440639	14368	ERRBASE
HG02027	PAR2	4	333187	169	ERRBASE
HG02027	SAT	13	1946001	879	ERRBASE
HG02027	TEL	0	14567	0	ERRBASE
HG02027	UNASSIGNED	0	180	0	ERRBASE
HG02027	XDR	27	8668456	1183	ERRBASE
HG02027	XTR	7	3400947	536	ERRBASE
HG02040	AMPL	26	9645735	1428	ERRBASE
HG02040	CEN-DYZ3	0	1447144	0	ERRBASE
HG02040	DYZ19	0	331531	0	ERRBASE
HG02040	HET	5	36529896	562	ERRBASE
HG02040	OTHER	1	375966	50	ERRBASE
HG02040	PAR1	114	2444835	6891	ERRBASE
HG02040	PAR2	2	332624	73	ERRBASE
HG02040	SAT	11	1945154	572	ERRBASE
HG02040	TEL	0	2984	0	ERRBASE
HG02040	UNASSIGNED	0	416	0	ERRBASE
HG02040	XDR	31	8668015	2790	ERRBASE
HG02040	XTR	12	3386795	1564	ERRBASE
HG02055	AMPL	32	10207219	1704	ERRBASE
HG02055	CEN-DYZ3	0	1257738	0	ERRBASE
HG02055	DYZ19	0	228458	0	ERRBASE
HG02055	HET	2	25203720	67	ERRBASE
HG02055	OTHER	1	376015	56	ERRBASE
HG02055	PAR1	129	2385635	8709	ERRBASE
HG02055	PAR2	1	331567	33	ERRBASE
HG02055	SAT	13	2072762	658	ERRBASE
HG02055	TEL	0	8667	0	ERRBASE
HG02055	UNASSIGNED	0	180	0	ERRBASE
HG02055	XDR	23	8668849	1882	ERRBASE
HG02055	XTR	9	3387312	905	ERRBASE
HG02056	AMPL	18	9873844	988	ERRBASE
HG02056	CEN-DYZ3	0	811444	0	ERRBASE
HG02056	DYZ19	0	323631	0	ERRBASE
HG02056	HET	1	33381655	40	ERRBASE
HG02056	OTHER	3	375974	116	ERRBASE
HG02056	PAR1	96	2470946	5790	ERRBASE
HG02056	PAR2	2	332794	118	ERRBASE
HG02056	SAT	11	2012801	621	ERRBASE
HG02056	TEL	0	15723	0	ERRBASE
HG02056	UNASSIGNED	0	180	0	ERRBASE
HG02056	XDR	26	8667275	1879	ERRBASE
HG02056	XTR	12	3401094	726	ERRBASE
HG02071	AMPL	19	9957167	1098	ERRBASE
HG02071	CEN-DYZ3	2	521277	115	ERRBASE
HG02071	DYZ19	0	385452	0	ERRBASE
HG02071	HET	4	24202611	191	ERRBASE
HG02071	OTHER	2	375950	71	ERRBASE
HG02071	PAR1	114	2464371	7213	ERRBASE
HG02071	PAR2	1	332839	48	ERRBASE
HG02071	SAT	23	1867067	1246	ERRBASE
HG02071	TEL	0	19100	0	ERRBASE
HG02071	UNASSIGNED	0	180	0	ERRBASE
HG02071	XDR	27	8748987	1252	ERRBASE
HG02071	XTR	10	3385274	668	ERRBASE
HG02074	AMPL	13	9738076	628	ERRBASE
HG02074	CEN-DYZ3	0	1231023	0	ERRBASE
HG02074	DYZ19	0	273766	0	ERRBASE
HG02074	HET	4	25663013	235	ERRBASE
HG02074	OTHER	1	375941	71	ERRBASE
HG02074	PAR1	102	2439753	6284	ERRBASE
HG02074	PAR2	3	331144	181	ERRBASE
HG02074	SAT	8	2117540	426	ERRBASE
HG02074	TEL	0	11303	0	ERRBASE
HG02074	UNASSIGNED	0	180	0	ERRBASE
HG02074	XDR	13	8778586	584	ERRBASE
HG02074	XTR	6	3418890	651	ERRBASE
HG02083	AMPL	19	9262613	1021	ERRBASE
HG02083	CEN-DYZ3	0	483402	0	ERRBASE
HG02083	DYZ19	0	283387	0	ERRBASE
HG02083	HET	22	44118603	1288	ERRBASE
HG02083	OTHER	2	375998	75	ERRBASE
HG02083	PAR1	98	2422252	6598	ERRBASE
HG02083	PAR2	2	332895	138	ERRBASE
HG02083	SAT	9	2114008	530	ERRBASE
HG02083	TEL	0	22441	0	ERRBASE
HG02083	UNASSIGNED	0	180	0	ERRBASE
HG02083	XDR	26	8668534	1510	ERRBASE
HG02083	XTR	13	3403139	896	ERRBASE
HG02129	AMPL	20	8277739	821	ERRBASE
HG02129	CEN-DYZ3	0	896339	0	ERRBASE
HG02129	DYZ19	0	322108	0	ERRBASE
HG02129	HET	9	34562647	982	ERRBASE
HG02129	OTHER	0	376007	0	ERRBASE
HG02129	PAR1	118	2463646	8095	ERRBASE
HG02129	PAR2	0	332452	0	ERRBASE
HG02129	SAT	8	1916910	419	ERRBASE
HG02129	TEL	0	10634	0	ERRBASE
HG02129	UNASSIGNED	0	180	0	ERRBASE
HG02129	XDR	31	8668497	1781	ERRBASE
HG02129	XTR	12	3385269	603	ERRBASE
HG02132	AMPL	23	7530530	1248	ERRBASE
HG02132	CEN-DYZ3	16	462989	1305	ERRBASE
HG02132	DYZ19	0	293423	0	ERRBASE
HG02132	HET	32	22302979	1941	ERRBASE
HG02132	OTHER	0	375968	0	ERRBASE
HG02132	PAR1	222	2415306	14049	ERRBASE
HG02132	PAR2	3	333247	191	ERRBASE
HG02132	SAT	6	2078908	308	ERRBASE
HG02132	TEL	0	12576	0	ERRBASE
HG02132	UNASSIGNED	0	416	0	ERRBASE
HG02132	XDR	34	8668552	1880	ERRBASE
HG02132	XTR	6	3387476	344	ERRBASE
HG02135	AMPL	25	8067195	1503	ERRBASE
HG02135	CEN-DYZ3	0	850029	0	ERRBASE
HG02135	DYZ19	0	322108	0	ERRBASE
HG02135	HET	4	34101562	204	ERRBASE
HG02135	OTHER	0	376005	0	ERRBASE
HG02135	PAR1	90	2416166	6137	ERRBASE
HG02135	PAR2	3	332767	115	ERRBASE
HG02135	SAT	13	1911962	770	ERRBASE
HG02135	TEL	0	24190	0	ERRBASE
HG02135	UNASSIGNED	0	180	0	ERRBASE
HG02135	XDR	29	8668545	1416	ERRBASE
HG02135	XTR	7	3401059	500	ERRBASE
HG02145	AMPL	123	7488664	8024	ERRBASE
HG02145	CEN-DYZ3	13	1762657	949	ERRBASE
HG02145	DYZ19	2	237532	66	ERRBASE
HG02145	HET	2	1213669	95	ERRBASE
HG02145	OTHER	8	325950	331	ERRBASE
HG02145	PAR1	165	1927919	11215	ERRBASE
HG02145	SAT	27	2125911	1577	ERRBASE
HG02145	UNASSIGNED	0	180	0	ERRBASE
HG02145	XDR	192	8882930	11612	ERRBASE
HG02145	XTR	29	3387315	1371	ERRBASE
HG02258	AMPL	88	9202845	5528	ERRBASE
HG02258	CEN-DYZ3	0	1290921	0	ERRBASE
HG02258	DYZ19	0	237035	0	ERRBASE
HG02258	HET	2	25173336	89	ERRBASE
HG02258	OTHER	1	376011	44	ERRBASE
HG02258	PAR1	199	2414857	14274	ERRBASE
HG02258	PAR2	0	330269	0	ERRBASE
HG02258	SAT	12	2079869	718	ERRBASE
HG02258	TEL	0	13594	0	ERRBASE
HG02258	UNASSIGNED	0	180	0	ERRBASE
HG02258	XDR	29	8668889	1865	ERRBASE
HG02258	XTR	15	3387280	948	ERRBASE
HG02391	AMPL	71	9735680	4051	ERRBASE
HG02391	CEN-DYZ3	0	275554	0	ERRBASE
HG02391	DYZ19	0	364936	0	ERRBASE
HG02391	HET	3	21724698	541	ERRBASE
HG02391	OTHER	2	376014	73	ERRBASE
HG02391	PAR1	115	2429068	6713	ERRBASE
HG02391	PAR2	2	333283	82	ERRBASE
HG02391	SAT	13	1888276	663	ERRBASE
HG02391	TEL	0	16097	0	ERRBASE
HG02391	UNASSIGNED	0	180	0	ERRBASE
HG02391	XDR	43	8668297	3185	ERRBASE
HG02391	XTR	14	3401506	1321	ERRBASE
HG02392	AMPL	23	9681361	1066	ERRBASE
HG02392	CEN-DYZ3	0	1067466	0	ERRBASE
HG02392	DYZ19	0	350143	0	ERRBASE
HG02392	HET	2	22052848	577	ERRBASE
HG02392	OTHER	1	375986	43	ERRBASE
HG02392	PAR1	118	2465304	7871	ERRBASE
HG02392	PAR2	3	332466	150	ERRBASE
HG02392	SAT	17	1868892	1012	ERRBASE
HG02392	TEL	0	9524	0	ERRBASE
HG02392	UNASSIGNED	0	416	0	ERRBASE
HG02392	XDR	33	8668463	1668	ERRBASE
HG02392	XTR	9	3401068	492	ERRBASE
HG02486	AMPL	54	9928243	3087	ERRBASE
HG02486	CEN-DYZ3	0	1009329	0	ERRBASE
HG02486	DYZ19	0	237410	0	ERRBASE
HG02486	HET	0	27895336	0	ERRBASE
HG02486	OTHER	0	375984	0	ERRBASE
HG02486	PAR1	170	2442729	13226	ERRBASE
HG02486	PAR2	2	332827	96	ERRBASE
HG02486	SAT	14	2058649	795	ERRBASE
HG02486	TEL	0	15442	0	ERRBASE
HG02486	UNASSIGNED	0	180	0	ERRBASE
HG02486	XDR	25	8668741	2823	ERRBASE
HG02486	XTR	12	3387300	2291	ERRBASE
HG02514	AMPL	14	9804401	561	ERRBASE
HG02514	CEN-DYZ3	0	421640	0	ERRBASE
HG02514	DYZ19	0	286012	0	ERRBASE
HG02514	HET	1	47238284	40	ERRBASE
HG02514	OTHER	2	376009	87	ERRBASE
HG02514	PAR1	141	2436991	9216	ERRBASE
HG02514	PAR2	2	331120	105	ERRBASE
HG02514	SAT	9	2165370	546	ERRBASE
HG02514	TEL	0	21292	0	ERRBASE
HG02514	UNASSIGNED	0	48136	0	ERRBASE
HG02514	XDR	27	8668308	2096	ERRBASE
HG02514	XTR	15	3387348	1187	ERRBASE
HG02572	AMPL	15	9913821	650	ERRBASE
HG02572	CEN-DYZ3	0	897638	0	ERRBASE
HG02572	DYZ19	0	305428	0	ERRBASE
HG02572	HET	3	24496587	212	ERRBASE
HG02572	OTHER	1	375975	39	ERRBASE
HG02572	PAR1	99	2478719	6482	ERRBASE
HG02572	PAR2	1	331257	76	ERRBASE
HG02572	SAT	9	2098066	535	ERRBASE
HG02572	TEL	0	10173	0	ERRBASE
HG02572	UNASSIGNED	0	180	0	ERRBASE
HG02572	XDR	27	8669155	2085	ERRBASE
HG02572	XTR	10	3387227	932	ERRBASE
HG02602	AMPL	43	9062172	2446	ERRBASE
HG02602	CEN-DYZ3	0	544440	0	ERRBASE
HG02602	DYZ19	0	412707	0	ERRBASE
HG02602	HET	4	27679994	193	ERRBASE
HG02602	OTHER	1	375961	39	ERRBASE
HG02602	PAR1	164	2439077	10315	ERRBASE
HG02602	PAR2	2	331306	118	ERRBASE
HG02602	SAT	4	2106388	216	ERRBASE
HG02602	TEL	0	16849	0	ERRBASE
HG02602	UNASSIGNED	1	300445	29	ERRBASE
HG02602	XDR	29	8668557	2506	ERRBASE
HG02602	XTR	9	3387388	958	ERRBASE
HG02647	AMPL	13	9665549	602	ERRBASE
HG02647	CEN-DYZ3	0	920738	0	ERRBASE
HG02647	DYZ19	0	270698	0	ERRBASE
HG02647	HET	0	26076588	0	ERRBASE
HG02647	OTHER	1	388653	49	ERRBASE
HG02647	PAR1	65	2575299	5184	ERRBASE
HG02647	PAR2	2	332822	105	ERRBASE
HG02647	SAT	6	2314730	384	ERRBASE
HG02647	TEL	0	17970	0	ERRBASE
HG02647	UNASSIGNED	0	180	0	ERRBASE
HG02647	XDR	16	8667304	1608	ERRBASE
HG02647	XTR	12	3418838	1039	ERRBASE
HG02668	AMPL	24	9661207	1163	ERRBASE
HG02668	CEN-DYZ3	0	920738	0	ERRBASE
HG02668	DYZ19	0	270698	0	ERRBASE
HG02668	HET	18	23410264	1088	ERRBASE
HG02668	OTHER	1	388650	41	ERRBASE
HG02668	PAR1	125	2489572	7591	ERRBASE
HG02668	PAR2	1	332819	32	ERRBASE
HG02668	SAT	6	2314722	244	ERRBASE
HG02668	TEL	0	21069	0	ERRBASE
HG02668	UNASSIGNED	0	180	0	ERRBASE
HG02668	XDR	31	8667232	2377	ERRBASE
HG02668	XTR	17	3418794	1096	ERRBASE
HG02698	AMPL	44	8227209	2570	ERRBASE
HG02698	CEN-DYZ3	0	699694	0	ERRBASE
HG02698	DYZ19	0	413133	0	ERRBASE
HG02698	HET	6	15253193	309	ERRBASE
HG02698	OTHER	1	375978	41	ERRBASE
HG02698	PAR1	132	2458279	10827	ERRBASE
HG02698	PAR2	1	332527	48	ERRBASE
HG02698	SAT	10	2104060	487	ERRBASE
HG02698	TEL	0	19872	0	ERRBASE
HG02698	UNASSIGNED	0	180	0	ERRBASE
HG02698	XDR	23	8668577	2337	ERRBASE
HG02698	XTR	10	3403101	1100	ERRBASE
HG02717	AMPL	18	9937703	716	ERRBASE
HG02717	CEN-DYZ3	0	1186454	0	ERRBASE
HG02717	DYZ19	0	217283	0	ERRBASE
HG02717	HET	0	26361761	0	ERRBASE
HG02717	OTHER	0	376007	0	ERRBASE
HG02717	PAR1	115	2485457	7590	ERRBASE
HG02717	PAR2	2	331062	69	ERRBASE
HG02717	SAT	9	2045325	520	ERRBASE
HG02717	TEL	0	11423	0	ERRBASE
HG02717	UNASSIGNED	0	180	0	ERRBASE
HG02717	XDR	27	8668798	2556	ERRBASE
HG02717	XTR	9	3387319	1684	ERRBASE
HG02735	AMPL	54	7837792	2600	ERRBASE
HG02735	CEN-DYZ3	0	566448	0	ERRBASE
HG02735	DYZ19	0	62500	0	ERRBASE
